date,open,high,low,close,volume,openint,etf_close,etf_vol,MA7,MA21,RSI,MACD,Target
2011-05-17,23.583,23.62,22.953,23.245,43208,0,175.2,50964.0,23.632428571428573,24.40385714285714,28.224668360146723,-0.28327350301635335,23.574
2011-05-18,23.167,23.68,23.167,23.574,4811,0,175.57,81926.0,23.571571428571428,24.347380952380952,35.544263171971096,-0.28972177753267303,23.859
2011-05-19,23.62,23.867,23.62,23.859,6311,0,175.33,26443.0,23.59714285714286,24.309476190476193,33.42541436464086,-0.2687371290479348,23.663
2011-05-20,23.547,23.698,23.547,23.663,18922,0,176.02,30880.0,23.606,24.243380952380953,34.065315315315274,-0.26486896138555593,23.369
2011-05-23,23.52,23.52,23.22,23.369,5657,0,174.11,56479.0,23.591857142857144,24.15285714285714,30.613319294551204,-0.2822728874462541,23.743
2011-05-24,23.272,23.743,23.245,23.743,8405,0,175.1,29163.0,23.581857142857142,24.08514285714286,38.540621865596776,-0.2628568991753326,23.086
2011-05-25,23.574,23.672,23.086,23.086,9657,0,176.65,69092.0,23.505571428571425,24.002714285714287,36.98267564966313,-0.2970596787445494,23.112
2011-05-26,23.254,23.272,22.899,23.112,6761,0,175.86,9520.0,23.48657142857143,23.92290476190476,34.16289592760178,-0.31839735870624963,23.148
2011-05-27,22.98,23.167,22.98,23.148,6230,0,178.58,16058.0,23.42571428571429,23.851142857142857,38.30313014827018,-0.3286146594317252,22.925
2011-05-31,23.149,23.149,22.226,22.925,53450,0,181.66,120541.0,23.292285714285715,23.74952380952381,39.35119887165022,-0.3506639445080211,22.82
2011-06-01,22.82,22.961,22.617,22.82,7491,0,180.45,49066.0,23.17185714285714,23.65547619047619,39.06468776253152,-0.3723189234765343,22.775
2011-06-02,22.677,22.936,22.305,22.775,42543,0,180.14,43641.0,23.086999999999996,23.55704761904762,40.051679586563296,-0.3886318679848948,22.695
2011-06-03,22.66,22.846,22.52,22.695,20432,0,179.85,60808.0,22.93728571428571,23.463619047619048,32.6289620882536,-0.4033655781497387,22.52
2011-06-06,22.554,22.758,22.473,22.52,4958,0,179.6,58263.0,22.856428571428573,23.38514285714286,32.8125,-0.4242724384994041,22.657
2011-06-07,22.476,22.665,22.315,22.657,12555,0,181.71,47833.0,22.791428571428572,23.30347619047619,40.074274139095195,-0.4248886688189515,22.35
2011-06-08,22.54,22.665,22.288,22.35,4509,0,180.93,34852.0,22.67742857142857,23.224904761904764,29.183673469387756,-0.4450194627294941,22.548
2011-06-09,22.574,22.817,22.181,22.548,5298,0,182.66,31666.0,22.62357142857143,23.171,27.024185068349027,-0.43992513359695806,21.923
2011-06-10,22.669,22.669,21.923,21.923,7227,0,181.12,66275.0,22.495428571428572,23.09109523809524,23.491773308957903,-0.4807780081102493,22.057
2011-06-13,22.022,22.491,22.004,22.057,9089,0,178.51,21227.0,22.392857142857142,23.023904761904763,28.98782831518254,-0.49661683562795034,22.057
2011-06-14,21.978,22.163,21.923,22.057,3543,0,178.08,16509.0,22.30171428571429,22.940285714285714,19.323144104803475,-0.5033667223084564,21.542
2011-06-15,21.853,21.968,21.542,21.542,5634,0,176.12,20137.0,22.162000000000003,22.84133333333333,20.376055257098997,-0.5440013432426554,21.473
2011-06-16,21.473,21.724,21.454,21.473,12814,0,174.13,47172.0,21.99285714285714,22.75695238095238,19.063797659494128,-0.5751424127125553,21.642
2011-06-17,21.499,21.797,21.473,21.642,6584,0,174.31,20952.0,21.891714285714283,22.664952380952382,22.933141624730368,-0.5795048755426748,21.657
2011-06-20,21.755,21.96,21.506,21.657,5976,0,171.69,25558.0,21.76442857142857,22.560095238095236,25.369075369075333,-0.5751221341640793,21.676
2011-06-21,21.676,21.694,21.525,21.676,2829,0,173.34,11865.0,21.729142857142854,22.46547619047619,27.009646302250715,-0.5636185945180081,21.782
2011-06-22,21.782,21.915,21.666,21.782,3276,0,173.33,16990.0,21.689857142857143,22.389904761904763,30.521773244409573,-0.5397270053990866,21.553
2011-06-23,21.608,21.831,21.464,21.553,30979,0,168.89,119872.0,21.61785714285714,22.285619047619047,28.83617494440324,-0.5331255950592038,21.473
2011-06-24,21.508,21.59,21.473,21.473,5349,0,167.1,90106.0,21.608,22.208809523809524,29.888590088359564,-0.5282598109460857,21.464
2011-06-27,21.517,21.545,21.401,21.464,19423,0,166.12,29420.0,21.606714285714283,22.130333333333333,25.898989898989853,-0.5191454808181852,21.429
2011-06-28,21.293,21.429,21.258,21.429,5750,0,167.94,24330.0,21.576285714285714,22.04847619047619,29.096686336813363,-0.5088804588568046,21.454
2011-06-29,21.473,21.473,21.454,21.454,565,0,171.45,82889.0,21.547285714285714,21.97842857142857,23.05418719211835,-0.49304455323057184,21.384
2011-06-30,21.429,21.572,21.293,21.384,6571,0,171.13,22820.0,21.505571428571425,21.910047619047617,31.728813559322163,-0.4806028088997003,21.374
2011-07-01,21.293,21.429,21.07,21.374,8693,0,170.43,30721.0,21.447285714285716,21.843333333333334,24.72242783123623,-0.46617576922281145,21.473
2011-07-05,21.339,21.572,21.339,21.473,1466,0,172.4,22587.0,21.43585714285714,21.78514285714286,29.862068965517338,-0.44166255273268007,21.384
2011-07-06,21.464,21.553,21.213,21.384,2072,0,170.86,12641.0,21.42314285714286,21.73104761904762,42.28515625,-0.4245235648531427,21.841
2011-07-07,21.365,21.876,21.365,21.841,13475,0,173.07,97748.0,21.477,21.692190476190476,63.03116147308784,-0.3698018670574612,21.59
2011-07-08,21.831,21.867,21.59,21.59,8146,0,172.08,14690.0,21.5,21.656,48.25970548862117,-0.342737267735405,21.268
2011-07-11,21.759,21.814,21.194,21.268,9333,0,171.17,35681.0,21.47342857142857,21.59504761904762,39.20044419766801,-0.34331358145475477,21.59
2011-07-12,21.41,21.59,21.303,21.59,4909,0,172.03,22836.0,21.502857142857145,21.579190476190472,47.9562737642586,-0.3141660941242783,21.429
2011-07-13,21.6,21.6,21.185,21.429,20579,0,174.12,45679.0,21.510714285714283,21.549285714285716,41.82491894395552,-0.30059280810610645,20.702
2011-07-14,21.437,21.437,20.441,20.702,14628,0,175.44,95336.0,21.40057142857143,21.484761904761903,33.98569815581486,-0.344527210136242,20.46
2011-07-15,20.46,20.46,20.46,20.46,112,0,174.49,32504.0,21.268571428571427,21.433238095238096,32.03263568641367,-0.3943273574802397,20.497
2011-07-18,20.559,20.676,20.262,20.497,8228,0,175.94,89236.0,21.07657142857143,21.386761904761904,33.017211099402914,-0.42589924092661846,20.523
2011-07-19,20.505,20.765,20.379,20.523,4128,0,175.54,49819.0,20.924142857142858,21.33347619047619,34.038054968287554,-0.443707420368348,20.318
2011-07-20,20.568,20.577,20.156,20.318,18105,0,175.9,43000.0,20.78842857142857,21.269714285714286,31.179589131875417,-0.46895647924299766,20.299
2011-07-21,20.318,20.434,20.182,20.299,8761,0,177.1,39286.0,20.604000000000003,21.204142857142855,31.71553758004717,-0.48490994156082223,20.541
2011-07-22,20.299,20.694,20.272,20.541,2418,0,177.71,34678.0,20.47714285714286,21.14504761904762,36.98030634573306,-0.47257821042452264,20.827
2011-07-25,20.756,21.052,20.318,20.827,11215,0,177.5,23931.0,20.495,21.11047619047619,40.460720614294196,-0.4347162762245773,21.33
2011-07-26,20.891,21.41,20.793,21.33,10700,0,178.97,39676.0,20.619285714285716,21.103666666666665,49.2894736842105,-0.35997297990012456,21.608
2011-07-27,21.724,21.903,21.401,21.608,1227,0,178.55,79065.0,20.778,21.11052380952381,46.782656724661685,-0.2751345228949269,21.204
2011-07-28,21.6,21.6,21.204,21.204,4362,0,177.23,93261.0,20.875285714285717,21.099809523809522,44.88606253312136,-0.23775813039347682,20.989
2011-07-29,21.204,21.59,20.613,20.989,21215,0,176.02,42723.0,20.97114285714286,21.07766666666667,46.19580038178348,-0.22291613478244088,21.087
2011-08-01,20.352,21.124,20.352,21.087,5021,0,177.93,49902.0,21.083714285714287,21.063523809523808,42.695323845483586,-0.2009297720127421,21.142
2011-08-02,21.499,21.508,21.124,21.142,1065,0,178.01,38622.0,21.16957142857143,21.05247619047619,45.69973029667367,-0.17702672685684817,20.666
2011-08-03,20.979,21.124,20.487,20.666,2090,0,176.42,39175.0,21.14657142857143,21.01404761904762,49.41672067401164,-0.1942533812007312,20.434
2011-08-04,20.989,21.061,20.058,20.434,4824,0,170.5,253229.0,21.018571428571427,20.968809523809526,49.5773732119636,-0.22404345647071722,20.021
2011-08-05,20.021,20.417,20.021,20.021,3918,0,170.04,102920.0,20.791857142857143,20.882142857142856,43.10544611819236,-0.2777759261953996,18.631
2011-08-08,18.631,20.029,17.217,18.631,12624,0,170.54,79002.0,20.424285714285713,20.741238095238096,30.35714285714286,-0.42759166827376305,18.391
2011-08-09,18.669,18.695,17.324,18.391,12734,0,173.86,102916.0,20.05314285714286,20.604238095238095,30.13811585240154,-0.5592411337964265,18.409
2011-08-10,17.574,18.418,17.385,18.409,5628,0,175.41,130314.0,19.670571428571428,20.452761904761907,30.51546391752578,-0.6545762861712028,17.924
2011-08-11,17.852,18.229,17.394,17.924,37051,0,176.84,128328.0,19.210857142857144,20.285857142857143,24.30787355193401,-0.7604989692435069,18.738
2011-08-12,18.076,18.738,17.996,18.738,15164,0,178.2,62997.0,18.93542857142857,20.192333333333334,31.417897171321798,-0.769885698496811,19.412
2011-08-15,18.793,19.412,18.399,19.412,13333,0,179.12,37676.0,18.78942857142857,20.14242857142857,33.442679558011065,-0.7146999655927431,19.913
2011-08-16,19.438,20.156,18.873,19.913,25430,0,180.2,53566.0,18.774,20.114619047619048,35.910224438902745,-0.6233527393506044,20.37
2011-08-17,20.084,20.388,19.78,20.37,9845,0,181.88,62936.0,19.02242857142857,20.107333333333333,43.12788398154252,-0.5082248243249907,19.744
2011-08-18,20.011,20.532,19.385,19.744,25989,0,182.78,134811.0,19.215714285714284,20.080000000000002,40.392035807995065,-0.4621704769479429,20.147
2011-08-19,20.021,20.192,19.601,20.147,11623,0,185.7,130299.0,19.464,20.072761904761904,43.07193396226415,-0.3886729628838985,19.833
2011-08-22,20.039,20.173,19.528,19.833,5353,0,189.11,217662.0,19.73671428571429,20.03904761904762,40.7070850489848,-0.3517085520031351,19.079
2011-08-23,19.404,19.573,19.008,19.079,12455,0,184.66,107598.0,19.78542857142857,19.955809523809524,39.16131676000547,-0.3788879047090532,18.738
2011-08-24,18.812,19.178,18.344,18.738,20489,0,180.22,150124.0,19.689142857142855,19.83238095238095,38.58681022880215,-0.42306673768709047,18.929
2011-08-25,18.748,19.26,18.293,18.929,11946,0,180.4,293403.0,19.548571428571428,19.704809523809526,42.42508324084349,-0.43762204286718287,19.151
2011-08-26,18.882,19.359,17.234,19.151,12133,0,181.33,77684.0,19.37442857142857,19.60704761904762,54.3046357615894,-0.42632922449982047,19.428
2011-08-29,19.313,19.627,18.256,19.428,13501,0,180.94,94389.0,19.329285714285714,19.532714285714285,58.53217047885472,-0.39052625598408497,19.672
2011-08-30,19.475,19.842,19.188,19.672,33344,0,183.98,96892.0,19.261428571428574,19.465333333333334,60.019038553069976,-0.33856066804743534,19.591
2011-08-31,19.805,19.968,18.839,19.591,45107,0,182.75,43218.0,19.226857142857142,19.39147619047619,64.1295134768605,-0.30045018555522063,20.719
2011-09-01,19.519,20.882,19.466,20.719,13706,0,183.4,45393.0,19.461142857142857,19.394,65.9423788829873,-0.1771847057045619,21.105
2011-09-02,20.29,21.374,20.29,21.105,18203,0,186.56,88288.0,19.799285714285713,19.42595238095238,64.28691983122363,-0.04779796558561955,21.517
2011-09-06,20.836,21.517,20.577,21.517,21435,0,183.81,114153.0,20.169,19.49719047619048,63.742289239204936,0.08698421502706566,21.258
2011-09-07,21.849,21.849,21.052,21.258,11125,0,180.38,106370.0,20.47,19.622285714285713,57.87513302589569,0.17093054781447137,21.016
2011-09-08,21.535,21.535,20.783,21.016,10569,0,184.29,82342.0,20.69685714285714,19.747285714285717,62.10506280928816,0.2154476968893384,20.997
2011-09-09,20.827,21.348,20.827,20.997,16602,0,181.33,95114.0,20.886142857142858,19.870523809523807,58.72689938398359,0.24635489121421372,20.497
2011-09-12,20.917,20.917,20.22,20.497,13889,0,179.15,48812.0,21.015571428571427,19.99304761904762,56.56645569620254,0.2278764264691553,20.388
2011-09-13,20.559,20.559,20.201,20.388,6459,0,179.75,65158.0,20.968285714285713,20.07161904761905,64.83790523690774,0.20210695777750587,20.487
2011-09-14,20.532,20.613,20.253,20.487,7531,0,179.58,42628.0,20.88,20.122809523809526,70.97625329815305,0.18751142580795133,20.523
2011-09-15,20.343,20.836,20.281,20.523,6556,0,177.13,97254.0,20.738,20.151857142857143,69.85550572994524,0.17681109248926674,20.989
2011-09-16,20.657,21.169,20.657,20.989,7254,0,179.06,41323.0,20.699571428571428,20.181333333333335,71.58290277125414,0.20358648840779736,20.604
2011-09-19,21.016,21.016,20.272,20.604,24641,0,175.94,49270.0,20.64071428571429,20.22228571428571,63.46770499312871,0.19153203804872376,20.515
2011-09-20,20.532,20.568,20.272,20.515,3683,0,176.18,161783.0,20.57185714285714,20.239809523809523,60.00949893137023,0.1728052517212575,20.478
2011-09-21,20.451,21.293,20.327,20.478,8267,0,175.04,83883.0,20.569142857142857,20.270523809523812,60.64314854811617,0.15321241056189194,20.156
2011-09-22,20.236,20.253,19.851,20.156,87023,0,167.05,165848.0,20.536,20.321809523809524,41.62451651294253,0.11042927392065494,19.833
2011-09-23,20.22,20.22,19.564,19.833,13354,0,158.85,171745.0,20.44257142857143,20.37395238095238,30.71558520315338,0.049884887390678756,20.426
2011-09-26,19.78,20.426,19.78,20.426,9734,0,153.57,289727.0,20.428714285714285,20.445238095238093,34.32020695602182,0.049186181278695784,20.685
2011-09-27,20.613,20.756,20.201,20.685,9579,0,154.8,139748.0,20.385285714285715,20.518285714285714,41.764874964070124,0.06873920433877956,20.426
2011-09-28,20.748,20.748,20.272,20.426,8677,0,150.71,145985.0,20.359857142857145,20.565809523809524,41.56178489702518,0.06261420298313425,20.011
2011-09-29,20.417,20.417,19.913,20.011,13632,0,151.52,91857.0,20.287857142857142,20.58195238095238,37.332990750256926,0.023996447471066773,20.138
2011-09-30,19.985,20.407,19.78,20.138,81470,0,150.32,82130.0,20.23928571428571,20.607999999999997,44.89911906791705,0.003597961557385787,19.268
2011-10-03,20.011,20.011,19.116,19.268,31692,0,148.23,279739.0,20.112428571428573,20.538904761904764,36.91588785046729,-0.08182646998817944,19.886
2011-10-04,19.126,20.075,19.045,19.886,26741,0,145.79,188742.0,20.12,20.48085714285714,43.738278808085035,-0.09852280273768699,19.697
2011-10-05,19.941,20.111,19.618,19.697,7981,0,147.03,140542.0,20.01585714285714,20.394190476190474,41.659935379644594,-0.12555813121393555,19.627
2011-10-06,19.805,19.913,19.583,19.627,4049,0,149.5,79247.0,19.864714285714285,20.316523809523808,35.052677787532915,-0.15089284006325698,19.305
2011-10-07,19.583,19.706,19.305,19.305,13675,0,147.6,92440.0,19.70457142857143,20.235047619047617,35.54417983529936,-0.1947090040897841,19.394
2011-10-10,19.502,19.842,19.359,19.394,3323,0,150.75,60295.0,19.61642857142857,20.158714285714286,37.525038949476944,-0.21971928640014227,20.37
2011-10-11,19.447,20.388,19.394,20.37,18261,0,150.46,78472.0,19.649571428571427,20.15266666666667,49.005891016200295,-0.1589527635789132,20.426
2011-10-12,20.738,20.765,20.058,20.426,13180,0,153.38,115765.0,19.814999999999998,20.15447619047619,52.613240418118465,-0.10506500053003975,20.352
2011-10-13,20.29,20.407,20.163,20.352,1872,0,151.4,45471.0,19.881571428571426,20.148047619047617,55.27760829774254,-0.06755105511533799,20.084
2011-10-14,20.253,20.417,20.084,20.084,6249,0,153.65,40447.0,19.936857142857143,20.127142857142854,46.2761324041812,-0.058768892125300454,20.075
2011-10-17,20.138,20.343,19.833,20.075,14105,0,153.92,81215.0,20.000857142857143,20.083619047619045,42.97558728696454,-0.051936497849624175,20.011
2011-10-18,19.88,20.308,19.88,20.011,12098,0,152.0,64819.0,20.101714285714284,20.055380952380954,44.99638292741742,-0.05109702657552617,20.011
2011-10-19,20.003,20.011,19.931,20.011,5635,0,150.09,37046.0,20.18985714285714,20.031380952380953,50.0,-0.04985701886418781,19.618
2011-10-20,20.075,20.075,19.493,19.618,63947,0,147.78,92537.0,20.082428571428572,19.990428571428573,43.49674837418705,-0.07966775904630907,19.225
2011-10-21,19.564,19.564,19.225,19.225,2029,0,149.56,39570.0,19.910857142857143,19.94609523809524,49.38937801760865,-0.13346628472693212,20.227
2011-10-24,19.225,20.451,19.225,20.227,29495,0,152.82,90339.0,19.893,19.96485714285714,54.36619718309862,-0.09416351955104574,19.608
2011-10-25,20.111,20.111,19.554,19.608,3347,0,154.49,136329.0,19.824999999999996,19.925904761904764,48.973471741637844,-0.11167658364912825,19.573
2011-10-26,19.805,19.805,19.502,19.573,3752,0,157.95,98598.0,19.753285714285713,19.87295238095238,49.37209302325583,-0.12691700043652077,20.227
2011-10-27,19.959,20.227,19.744,20.227,2890,0,162.11,190098.0,19.784142857142857,19.863476190476188,59.95250431778931,-0.08524021016526362,20.245
2011-10-28,20.417,20.577,20.065,20.245,15461,0,162.84,54433.0,19.81757142857143,19.874619047619046,59.32909449682091,-0.05018015841239176,20.227
2011-10-31,20.478,20.585,19.985,20.227,5351,0,158.43,44102.0,19.904571428571426,19.878857142857143,48.01554260338605,-0.02357550067538483,18.775
2011-11-01,19.126,19.69,18.579,18.775,8623,0,157.24,69166.0,19.840285714285717,19.85538095238095,33.486697339467895,-0.1182917887654753,18.971
2011-11-02,19.089,19.331,18.938,18.971,3062,0,158.33,74563.0,19.660857142857143,19.811809523809522,36.516305409099786,-0.17551632457662691,19.161
2011-11-03,19.331,19.349,18.981,19.161,3435,0,162.21,42974.0,19.597,19.786285714285714,40.84870116993855,-0.20319348141354965,19.323
2011-11-04,19.054,19.323,18.981,19.323,5170,0,161.82,15871.0,19.561285714285713,19.771809523809523,42.76366435719786,-0.20963919139787635,19.017
2011-11-07,19.116,19.151,18.99,19.017,6096,0,164.07,93420.0,19.38842857142857,19.75809523809524,40.86061051857301,-0.23671045487393982,19.161
2011-11-08,19.178,19.178,19.045,19.161,1672,0,164.13,67106.0,19.233571428571427,19.747,42.38624149050521,-0.24373539970705238,19.126
2011-11-09,19.045,19.126,18.999,19.126,2566,0,161.16,87590.0,19.076285714285714,19.687761904761903,45.290964777947956,-0.24925368526339753,18.999
2011-11-10,19.196,19.196,18.91,18.999,3828,0,160.35,63668.0,19.108285714285717,19.619809523809526,47.72085518354173,-0.2608676846563931,19.071
2011-11-11,18.919,19.196,18.919,19.071,609,0,162.52,50877.0,19.12257142857143,19.558809523809526,35.65044687189679,-0.26125053107932317,18.864
2011-11-14,18.948,18.948,18.498,18.864,8268,0,162.46,37645.0,19.080142857142857,19.500714285714288,39.712389380531015,-0.2750860884639046,18.738
2011-11-15,18.731,18.738,18.622,18.738,3109,0,162.03,40899.0,18.99657142857143,19.437047619047622,38.73752360399248,-0.2928423104778801,18.831
2011-11-16,18.713,18.848,18.695,18.831,2698,0,160.13,62306.0,18.97,19.380857142857142,27.813095994914278,-0.2959978427056029,18.812
2011-11-17,18.631,18.981,18.561,18.812,8665,0,156.68,89865.0,18.920142857142856,19.323761904761902,27.232284715602262,-0.29661260051700467,19.573
2011-11-18,18.864,19.663,18.864,19.573,23523,0,157.02,139299.0,18.984,19.321619047619045,41.59383033419026,-0.2330074950926928,19.69
2011-11-21,19.564,19.69,19.394,19.69,1459,0,153.02,203292.0,19.082714285714285,19.34376190476191,67.9060665362035,-0.17118574588455715,18.425
2011-11-22,17.898,19.206,17.898,18.425,11670,0,155.14,67931.0,18.99042857142857,19.25795238095238,42.46688741721857,-0.22171074868861496,17.664
2011-11-23,18.103,18.363,17.539,17.664,4108,0,153.1,156564.0,18.819,19.165380952380954,32.15733015494639,-0.31947579933351733,17.764
2011-11-25,17.746,17.764,17.746,17.764,551,0,151.21,104914.0,18.679857142857145,19.079238095238093,31.139608032905898,-0.3844543911569218,17.529
2011-11-28,17.566,17.727,17.269,17.529,9654,0,152.45,54055.0,18.493857142857145,18.950761904761904,31.683899556868568,-0.4497287364184821,17.52
2011-11-29,17.394,17.673,16.903,17.52,3019,0,151.79,76763.0,18.309285714285714,18.821,29.106187929717336,-0.49646244012576446,17.989
2011-11-30,17.654,18.297,17.654,17.989,2551,0,153.9,166949.0,18.083000000000002,18.71442857142857,36.96399908277919,-0.49000636821407895,18.579
2011-12-01,18.318,18.622,18.237,18.579,9380,0,154.4,83536.0,17.924285714285713,18.70509523809524,45.64676616915425,-0.4322985469930849,18.293
2011-12-02,18.246,18.489,18.229,18.293,2121,0,152.79,43878.0,17.90542857142857,18.672809523809526,42.278682016673265,-0.4049742021960867,18.301
2011-12-05,18.301,18.301,18.301,18.301,112,0,150.77,107158.0,17.99642857142857,18.631857142857143,44.182682372390964,-0.3783129724868033,18.103
2011-12-06,18.293,18.318,18.103,18.103,2915,0,150.94,100462.0,18.044857142857143,18.573761904761906,43.534921604561205,-0.3689081575010462,17.898
2011-12-07,18.237,18.265,17.898,17.898,2566,0,150.85,67898.0,18.09757142857143,18.52047619047619,40.712721481186534,-0.37368890749795014,17.601
2011-12-08,17.764,17.978,17.51,17.601,3435,0,147.6,112650.0,18.10914285714286,18.446190476190477,38.57762686285604,-0.39686825399127557,16.93
2011-12-09,17.682,17.699,16.903,16.93,11024,0,149.82,108169.0,17.957857142857144,18.341619047619048,24.64018422567645,-0.46403306102745745,15.962
2011-12-12,16.848,16.848,15.906,15.962,13030,0,146.88,112673.0,17.584,18.197,19.251072253381693,-0.588586308009905,16.133
2011-12-13,16.034,16.491,15.953,16.133,14325,0,145.46,108092.0,17.27542857142857,18.05709523809524,26.93236714975842,-0.6658221988592885,16.275
2011-12-14,16.176,16.275,15.925,16.275,3387,0,140.16,177185.0,16.986,17.933809523809522,34.03081168084613,-0.7074192962614063,16.005
2011-12-15,16.024,16.302,15.979,16.005,1643,0,139.02,188642.0,16.686285714285713,17.803666666666665,30.53772958619163,-0.7534863179153568,16.051
2011-12-16,16.104,16.284,15.997,16.051,3502,0,140.26,64650.0,16.422428571428572,17.671285714285716,32.93302540415702,-0.7773224594628623,15.594
2011-12-19,15.906,16.095,15.594,15.594,11052,0,139.04,133746.0,16.135714285714283,17.51804761904762,29.845123482628694,-0.8235949639862632,16.051
2011-12-20,16.133,16.133,15.8,16.051,23904,0,141.36,63130.0,16.010142857142856,17.350333333333335,29.668485102811545,-0.8140068126699944,16.294
2011-12-21,15.944,16.311,15.944,16.294,9342,0,141.41,74626.0,16.05757142857143,17.18861904761905,24.1457343290337,-0.777833682007163,16.258
2011-12-22,16.284,16.508,16.258,16.258,11215,0,140.64,59241.0,16.07542857142857,17.085428571428572,25.593667546174117,-0.7435005034877697,16.258
2011-12-23,16.337,16.356,16.169,16.258,2032,0,141.0,32813.0,16.073,17.01847619047619,25.45061283345349,-0.708128349337386,16.356
2011-12-27,16.275,16.453,16.202,16.356,21190,0,141.58,64937.0,16.123142857142856,16.951428571428572,28.490519576459022,-0.6645276205946367,16.445
2011-12-28,16.356,16.508,15.916,16.445,22484,0,136.86,204439.0,16.17942857142857,16.899809523809523,31.58428390367554,-0.6156948260458215,16.579
2011-12-29,16.402,16.579,16.123,16.579,8124,0,135.45,136477.0,16.32014285714286,16.855,36.488630354309905,-0.5597295901338342,17.092
2011-12-30,16.506,17.118,16.369,17.092,8497,0,137.82,91206.0,16.468857142857143,16.812285714285714,52.23509933774832,-0.4685804213693565,17.242
2012-01-03,16.848,17.431,16.769,17.242,11250,0,141.53,148130.0,16.604285714285716,16.748619047619048,72.80826799714897,-0.3798614951707542,17.073
2012-01-04,17.343,17.467,16.776,17.073,5275,0,140.54,95959.0,16.720714285714287,16.690523809523807,66.7617689015692,-0.31950494051178424,17.181
2012-01-05,17.118,17.385,16.838,17.181,8905,0,139.83,55095.0,16.85257142857143,16.637190476190476,66.35379061371843,-0.25996057500391245,17.064
2012-01-06,17.162,17.36,16.956,17.064,11231,0,138.56,86070.0,16.953714285714288,16.587714285714284,70.23309132594572,-0.21967982624413906,16.903
2012-01-09,17.297,17.297,16.75,16.903,7611,0,141.16,136477.0,17.019142857142857,16.540333333333333,65.59297218155194,-0.1984606660905328,17.073
2012-01-10,16.948,17.343,16.866,17.073,22797,0,144.62,173489.0,17.089714285714287,16.515190476190476,80.24539877300604,-0.1660130543908096,17.118
2012-01-11,17.073,17.279,17.073,17.118,1672,0,147.57,120680.0,17.09342857142857,16.524142857142856,76.24200688637471,-0.13510950614298167,17.413
2012-01-12,17.376,17.467,17.054,17.413,14701,0,147.98,104102.0,17.117857142857144,16.593238095238092,76.8345323741006,-0.08582485146285634,17.287
2012-01-13,17.36,17.46,17.083,17.287,6025,0,147.2,119741.0,17.14842857142857,16.648190476190475,73.65517241379303,-0.05628473908996057,17.208
2012-01-17,17.351,17.494,17.019,17.208,23492,0,150.32,154945.0,17.152285714285714,16.692619047619047,71.07364685004427,-0.03880134917854505,17.367
2012-01-18,17.333,17.746,17.297,17.367,23071,0,150.54,195864.0,17.19557142857143,16.757476190476194,71.83585313174936,-0.011977595268710672,17.708
2012-01-19,17.306,17.816,17.217,17.708,7410,0,150.31,160113.0,17.31057142857143,16.83638095238095,74.60070120763527,0.03637694235601785,17.755
2012-01-20,17.629,17.78,17.385,17.755,2186,0,151.69,73922.0,17.407999999999998,16.939285714285713,73.70967741935473,0.07759628730580914,18.166
2012-01-23,17.88,18.175,17.88,18.166,3247,0,154.48,113770.0,17.557714285714287,17.04,72.58200168208572,0.14179268249660382,17.941
2012-01-24,17.807,18.14,17.746,17.941,4736,0,152.88,100107.0,17.633142857142854,17.118428571428574,64.24785976355474,0.17252441454071388,18.363
2012-01-25,17.646,18.363,17.583,18.363,27408,0,156.41,131417.0,17.78685714285714,17.218666666666667,73.83592017738349,0.22829970985116077,18.443
2012-01-26,18.48,18.507,18.041,18.443,5405,0,159.02,139927.0,17.963285714285714,17.322714285714284,73.56235997012686,0.27577836332970307,18.033
2012-01-27,18.202,18.471,17.95,18.033,4652,0,160.15,93824.0,18.05842857142857,17.402571428571427,66.3076405250757,0.2771274124843508,18.293
2012-01-30,18.048,18.354,17.987,18.293,4504,0,159.1,50375.0,18.142,17.490571428571428,72.63843648208464,0.2957669534176546,17.995
2012-01-31,18.178,18.196,17.793,17.995,2309,0,156.86,174385.0,18.176285714285715,17.558,64.41525953721074,0.2832279390102137,18.318
2012-02-01,17.978,18.363,17.978,18.318,3044,0,159.74,146852.0,18.198,17.616380952380954,67.26121979286538,0.2959426378190848,18.64
2012-02-02,18.453,19.054,18.453,18.64,114392,0,160.78,123601.0,18.297857142857143,17.68295238095238,67.51355980588066,0.32821834044347753,18.831
2012-02-03,18.856,19.25,18.695,18.831,304677,0,160.01,96442.0,18.364714285714285,17.76666666666667,71.63677130044843,0.36500165913274785,18.981
2012-02-06,18.775,18.981,18.631,18.981,4982,0,160.6,88465.0,18.44157142857143,17.85238095238095,74.36108821104702,0.4016267474604369,18.856
2012-02-07,18.731,19.017,18.731,18.856,6025,0,163.05,119430.0,18.55914285714286,17.937714285714286,70.65187239944522,0.4157731642703304,18.766
2012-02-08,18.91,19.045,18.748,18.766,6137,0,164.5,198876.0,18.626714285714286,18.02642857142857,65.77221228384016,0.41493889636617,19.196
2012-02-09,19.645,19.645,18.265,19.196,15128,0,163.45,130951.0,18.798285714285715,18.127523809523808,69.28017126036927,0.4438586135766869,19.232
2012-02-10,19.045,19.359,19.008,19.232,10789,0,163.8,135425.0,18.928857142857144,18.228190476190477,65.85365853658533,0.46433008872935133,19.305
2012-02-13,19.404,19.583,19.305,19.305,20102,0,162.93,111971.0,19.023857142857143,18.318285714285715,71.2461059190031,0.48090084460418225,19.268
